Activitysiteid,ClassName,Date,Bookingstarttime,Maxbookees,NumberBooked,Price(Inr)
SBP,Body Balance 11-12Pm,2018-05-03,11:00:00,35,9,2499.0
SBP,Body Balance 11-12Pm,2018-05-04,11:00:00,35,13,2499.0
SBP,Body Balance 11-12Pm,2018-05-08,11:00:00,35,10,2499.0
SBP,Body Balance 11-12Pm,2018-05-10,11:00:00,35,15,2499.0
SBP,Body Balance 11-12Pm,2018-05-11,11:00:00,35,13,2499.0
SBP,Body Balance 11-12Pm,2018-05-15,11:00:00,35,12,2499.0
SBP,Body Balance 11-12Pm,2018-05-17,11:00:00,35,10,2499.0
SBP,Body Balance 11-12Pm,2018-05-24,11:00:00,35,7,2499.0
SBP,Body Balance 11-12Pm,2018-05-25,11:00:00,35,12,2499.0
SBP,Body Balance 11-12Pm,2018-05-31,11:00:00,35,14,2499.0
SBP,Body Balance 11.30-12.30,2018-04-07,11:30:00,30,24,2499.0
SBP,Body Balance 11.30-12.30,2018-04-21,11:30:00,30,12,2499.0
SBP,Body Balance 11.30-12.30,2018-04-28,11:30:00,30,20,2499.0
SBP,Body Balance 11.30-12.30,2018-05-05,11:30:00,30,21,2499.0
SBP,Body Balance 11.30-12.30,2018-05-12,11:30:00,30,15,2499.0
SBP,Body Balance 11.30-12.30,2018-05-19,11:30:00,30,10,2499.0
NBL,Body Balance 12-1Pm,2018-04-14,12:00:00,60,37,2499.0
SBP,Body Balance 12.30-1.30Pm,2018-04-02,12:30:00,35,12,2499.0
SBP,Body Balance 12.30-1.30Pm,2018-04-09,12:30:00,35,6,2499.0
SBP,Body Balance 12.30-1.30Pm,2018-04-16,12:30:00,35,18,2499.0
SBP,Body Balance 12.30-1.30Pm,2018-04-23,12:30:00,35,11,2499.0
SBP,Body Balance 12.30-1.30Pm,2018-04-30,12:30:00,35,12,2499.0
SBP,Body Balance 12.30-1.30Pm,2018-05-07,12:30:00,35,3,2499.0
SBP,Body Balance 12.30-1.30Pm,2018-05-14,12:30:00,35,7,2499.0
SBP,Body Balance 12.30-1.30Pm,2018-05-21,12:30:00,35,7,2499.0
SBP,Body Balance 12.30-1.30Pm,2018-05-28,12:30:00,35,6,2499.0
SBP,Body Balance 7Pm-8Pm,2018-04-04,19:00:00,35,30,2499.0
SBP,Body Balance 7Pm-8Pm,2018-04-11,19:00:00,35,33,2499.0
SBP,Body Balance 7Pm-8Pm,2018-04-18,19:00:00,35,30,2499.0
SBP,Body Balance 7Pm-8Pm,2018-04-25,19:00:00,35,33,2499.0
SBP,Body Balance 7Pm-8Pm,2018-05-02,19:00:00,35,29,2499.0
SBP,Body Balance 7Pm-8Pm,2018-05-09,19:00:00,35,29,2499.0
SBP,Body Balance 7Pm-8Pm,2018-05-16,19:00:00,35,28,2499.0
SBP,Body Balance 7Pm-8Pm,2018-05-23,19:00:00,35,18,2499.0
SBP,Body Balance 7Pm-8Pm,2018-05-30,19:00:00,35,24,2499.0
SBP,Body Combat   5.00-6.00Pm,2018-04-09,17:00:00,35,14,1499.0
SBP,Body Combat   5.00-6.00Pm,2018-04-16,17:00:00,35,15,1499.0
SBP,Body Combat   5.00-6.00Pm,2018-04-23,17:00:00,35,17,1499.0
SBP,Body Combat   5.00-6.00Pm,2018-04-30,17:00:00,35,15,1499.0
SBP,Body Combat   5.00-6.00Pm,2018-05-14,17:00:00,35,14,1499.0
SBP,Body Combat   5.00-6.00Pm,2018-05-21,17:00:00,35,13,1499.0
BRP,Body Combat 10-11Am,2018-04-07,10:00:00,35,32,1499.0
BRP,Body Combat 10-11Am,2018-04-21,10:00:00,35,28,1499.0
BRP,Body Combat 10-11Am,2018-04-28,10:00:00,35,27,1499.0
BRP,Body Combat 10-11Am,2018-05-05,10:00:00,35,29,1499.0
BRP,Body Combat 10-11Am,2018-05-12,10:00:00,35,22,1499.0
BRP,Body Combat 10-11Am,2018-05-19,10:00:00,35,7,1499.0
SBP,Body Combat 10.00-11.00Am,2018-04-05,10:00:00,40,27,1499.0
SBP,Body Combat 10.00-11.00Am,2018-04-12,10:00:00,40,23,1499.0
SBP,Body Combat 10.00-11.00Am,2018-04-19,10:00:00,40,26,1499.0
SBP,Body Combat 10.00-11.00Am,2018-04-26,10:00:00,40,38,1499.0
SBP,Body Combat 10.00-11.00Am,2018-05-03,10:00:00,40,28,1499.0
SBP,Body Combat 10.00-11.00Am,2018-05-10,10:00:00,40,33,1499.0
SBP,Body Combat 10.00-11.00Am,2018-05-17,10:00:00,40,31,1499.0
SBP,Body Combat 10.00-11.00Am,2018-05-24,10:00:00,40,27,1499.0
SBP,Body Combat 10.00-11.00Am,2018-05-31,10:00:00,40,28,1499.0
BRP,Body Combat 10.30,2018-05-26,10:30:00,35,25,1499.0
SBP,Body Combat 10.30-11.30,2018-04-07,10:30:00,35,34,1499.0
SBP,Body Combat 10.30-11.30,2018-04-21,10:30:00,35,25,1499.0
SBP,Body Combat 10.30-11.30,2018-04-28,10:30:00,35,34,1499.0
SBP,Body Combat 10.30-11.30,2018-05-05,10:30:00,35,32,1499.0
SBP,Body Combat 10.30-11.30,2018-05-12,10:30:00,35,35,1499.0
SBP,Body Combat 10.30-11.30,2018-05-19,10:30:00,35,24,1499.0
NBL,Body Combat 11-12Pm,2018-04-14,11:00:00,60,60,1499.0
SBP,Body Combat 11.30-12.30Pm,2018-04-02,11:30:00,35,26,1499.0
SBP,Body Combat 11.30-12.30Pm,2018-04-09,11:30:00,35,6,1499.0
SBP,Body Combat 11.30-12.30Pm,2018-04-16,11:30:00,35,7,1499.0
SBP,Body Combat 11.30-12.30Pm,2018-04-23,11:30:00,35,8,1499.0
SBP,Body Combat 11.30-12.30Pm,2018-04-30,11:30:00,35,7,1499.0
SBP,Body Combat 11.30-12.30Pm,2018-05-07,11:30:00,35,12,1499.0
SBP,Body Combat 11.30-12.30Pm,2018-05-14,11:30:00,35,9,1499.0
SBP,Body Combat 11.30-12.30Pm,2018-05-21,11:30:00,35,11,1499.0
SBP,Body Combat 11.30-12.30Pm,2018-05-28,11:30:00,35,16,1499.0
BRP,Body Combat 5-6Pm,2018-04-06,17:00:00,35,27,1499.0
BRP,Body Combat 5-6Pm,2018-04-13,17:00:00,35,29,1499.0
BRP,Body Combat 5-6Pm,2018-04-20,17:00:00,35,26,1499.0
BRP,Body Combat 5-6Pm,2018-04-27,17:00:00,35,32,1499.0
BRP,Body Combat 5-6Pm,2018-05-04,17:00:00,35,31,1499.0
BRP,Body Combat 5-6Pm,2018-05-11,17:00:00,35,29,1499.0
BRP,Body Combat 5-6Pm,2018-05-18,17:00:00,35,28,1499.0
BRP,Body Combat 5-6Pm,2018-05-25,17:00:00,35,27,1499.0
SBP,Body Combat 5.00-6.00Pm,2018-04-04,17:00:00,35,31,1499.0
SBP,Body Combat 5.00-6.00Pm,2018-04-11,17:00:00,35,28,1499.0
SBP,Body Combat 5.00-6.00Pm,2018-04-18,17:00:00,35,26,1499.0
SBP,Body Combat 5.00-6.00Pm,2018-04-25,17:00:00,35,32,1499.0
SBP,Body Combat 5.00-6.00Pm,2018-05-02,17:00:00,35,29,1499.0
SBP,Body Combat 5.00-6.00Pm,2018-05-09,17:00:00,35,22,1499.0
SBP,Body Combat 5.00-6.00Pm,2018-05-16,17:00:00,35,26,1499.0
SBP,Body Combat 5.00-6.00Pm,2018-05-23,17:00:00,35,27,1499.0
SBP,Body Combat 5.00-6.00Pm,2018-05-30,17:00:00,35,29,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-04-05,17:30:00,60,15,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-04-12,17:30:00,60,11,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-04-19,17:30:00,60,17,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-04-26,17:30:00,60,15,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-05-03,17:30:00,60,13,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-05-10,17:30:00,60,14,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-05-17,17:30:00,60,11,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-05-24,17:30:00,60,11,1499.0
NBL,Body Combat 5.30-6.30Pm,2018-05-31,17:30:00,60,15,1499.0
NBL,Body Combat 5.45-6.45Pm,2018-04-04,17:45:00,60,19,1499.0
NBL,Body Combat 5.45-6.45Pm,2018-04-11,17:45:00,60,33,1499.0
NBL,Body Combat 5.45-6.45Pm,2018-04-18,17:45:00,60,21,1499.0
NBL,Body Combat 5.45-6.45Pm,2018-04-25,17:45:00,60,19,1499.0
NBL,Body Combat 5.45-6.45Pm,2018-05-02,17:45:00,60,23,1499.0
NBL,Body Combat 5.45-6.45Pm,2018-05-09,17:45:00,60,20,1499.0
NBL,Body Combat 5.45-6.45Pm,2018-05-16,17:45:00,60,16,1499.0
NBL,Body Combat 5.45-6.45Pm,2018-05-23,17:45:00,60,14,1499.0
NBL,Body Combat 5.45-6.45Pm,2018-05-30,17:45:00,60,20,1499.0
SBP,Body Combat 6-7.00Pm,2018-04-06,18:00:00,35,29,1499.0
SBP,Body Combat 6-7.00Pm,2018-04-13,18:00:00,35,30,1499.0
SBP,Body Combat 6-7.00Pm,2018-04-20,18:00:00,35,27,1499.0
SBP,Body Combat 6-7.00Pm,2018-04-27,18:00:00,35,25,1499.0
SBP,Body Combat 6-7.00Pm,2018-05-04,18:00:00,35,34,1499.0
SBP,Body Combat 6-7.00Pm,2018-05-11,18:00:00,35,28,1499.0
SBP,Body Combat 6-7.00Pm,2018-05-18,18:00:00,35,27,1499.0
SBP,Body Combat 6-7.00Pm,2018-05-25,18:00:00,35,28,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-04-05,18:00:00,35,31,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-04-12,18:00:00,35,25,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-04-19,18:00:00,35,24,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-04-26,18:00:00,35,28,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-05-03,18:00:00,35,26,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-05-17,18:00:00,35,30,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-05-24,18:00:00,35,23,1499.0
BRP,Body Combat 6.00-7.00Pm,2018-05-31,18:00:00,35,31,1499.0
NBL,Body Combat 6.45-7.45Pm,2018-04-09,18:45:00,60,22,1499.0
NBL,Body Combat 6.45-7.45Pm,2018-04-16,18:45:00,60,17,1499.0
NBL,Body Combat 6.45-7.45Pm,2018-04-23,18:45:00,60,16,1499.0
NBL,Body Combat 6.45-7.45Pm,2018-04-30,18:45:00,60,18,1499.0
NBL,Body Combat 6.45-7.45Pm,2018-05-07,17:30:00,60,4,1499.0
NBL,Body Combat 6.45-7.45Pm,2018-05-14,18:45:00,60,11,1499.0
NBL,Body Combat 6.45-7.45Pm,2018-05-21,18:45:00,60,10,1499.0
BRP,Body Combat 7.00-8.00Am,2018-04-09,7:00:00,35,11,1499.0
BRP,Body Combat 7.00-8.00Am,2018-04-16,7:00:00,35,15,1499.0
BRP,Body Combat 7.00-8.00Am,2018-04-23,7:00:00,35,11,1499.0
BRP,Body Combat 7.00-8.00Am,2018-04-30,7:00:00,35,11,1499.0
BRP,Body Combat 7.00-8.00Am,2018-05-14,7:00:00,35,11,1499.0
BRP,Body Combat 7.00-8.00Am,2018-05-21,7:00:00,35,11,1499.0
BRP,Body Combat 7.00-8.00Pm,2018-04-09,19:00:00,35,33,1499.0
BRP,Body Combat 7.00-8.00Pm,2018-04-16,19:00:00,35,31,1499.0
BRP,Body Combat 7.00-8.00Pm,2018-04-23,19:00:00,35,32,1499.0
BRP,Body Combat 7.00-8.00Pm,2018-04-30,19:00:00,35,29,1499.0
BRP,Body Combat 7.00-8.00Pm,2018-05-14,19:00:00,35,33,1499.0
BRP,Body Combat 7.00-8.00Pm,2018-05-21,19:00:00,35,30,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-04-03,19:00:00,35,32,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-04-09,19:00:00,40,31,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-04-10,19:00:00,35,31,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-04-16,19:00:00,40,32,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-04-17,19:00:00,35,27,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-04-23,19:00:00,40,37,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-04-24,19:00:00,35,31,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-04-30,19:00:00,40,33,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-05-01,19:00:00,35,30,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-05-08,19:00:00,35,24,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-05-14,19:00:00,40,32,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-05-15,19:00:00,35,30,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-05-21,19:00:00,40,33,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-05-22,19:00:00,35,25,1499.0
SBP,Body Combat 7.00-8.00Pm,2018-05-29,19:00:00,35,29,1499.0
BRP,Body Combat 9-10Am,2018-04-01,9:00:00,35,29,1499.0
BRP,Body Combat 9-10Am,2018-04-08,9:00:00,35,27,1499.0
BRP,Body Combat 9-10Am,2018-04-15,9:00:00,35,31,1499.0
BRP,Body Combat 9-10Am,2018-04-22,9:00:00,35,32,1499.0
BRP,Body Combat 9-10Am,2018-04-29,9:00:00,35,31,1499.0
BRP,Body Combat 9-10Am,2018-05-06,9:00:00,35,25,1499.0
BRP,Body Combat 9-10Am,2018-05-13,9:00:00,35,30,1499.0
BRP,Body Combat 9-10Am,2018-05-20,9:00:00,35,29,1499.0
BRP,Body Combat 9-10Am,2018-05-27,9:00:00,35,27,1499.0
SBP,Body Combat 9.15-10.15Am,2018-04-01,9:15:00,35,28,1499.0
SBP,Body Combat 9.15-10.15Am,2018-04-08,9:15:00,35,35,1499.0
SBP,Body Combat 9.15-10.15Am,2018-04-15,9:15:00,35,33,1499.0
SBP,Body Combat 9.15-10.15Am,2018-04-22,9:15:00,35,35,1499.0
SBP,Body Combat 9.15-10.15Am,2018-04-29,9:15:00,35,35,1499.0
SBP,Body Combat 9.15-10.15Am,2018-05-06,9:15:00,35,35,1499.0
SBP,Body Combat 9.15-10.15Am,2018-05-13,9:15:00,35,28,1499.0
SBP,Body Combat 9.15-10.15Am,2018-05-20,9:15:00,35,35,1499.0
SBP,Body Combat 9.15-10.15Am,2018-05-27,9:15:00,35,32,1499.0
TSC,Body Con 09.30-10.30Am,2018-04-02,9:30:00,24,19,1299.0
TSC,Body Con 09.30-10.30Am,2018-04-09,9:30:00,24,17,1299.0
TSC,Body Con 09.30-10.30Am,2018-04-16,9:30:00,24,20,1299.0
TSC,Body Con 09.30-10.30Am,2018-04-23,9:30:00,24,21,1299.0
TSC,Body Con 09.30-10.30Am,2018-04-30,9:30:00,24,24,1299.0
TSC,Body Con 09.30-10.30Am,2018-05-07,9:30:00,24,23,1299.0
TSC,Body Con 09.30-10.30Am,2018-05-14,9:30:00,24,22,1299.0
TSC,Body Con 09.30-10.30Am,2018-05-21,9:30:00,24,16,1299.0
TSC,Body Con 09.30-10.30Am,2018-05-28,9:30:00,24,19,1299.0
TSC,Body Con 1.45-2.30Pm,2018-04-06,13:45:00,24,6,1299.0
TSC,Body Con 1.45-2.30Pm,2018-04-13,13:45:00,24,6,1299.0
TSC,Body Con 1.45-2.30Pm,2018-04-20,13:45:00,24,9,1299.0
TSC,Body Con 1.45-2.30Pm,2018-04-27,13:45:00,24,6,1299.0
TSC,Body Con 1.45-2.30Pm,2018-05-04,13:45:00,24,1,1299.0
TSC,Body Con 1.45-2.30Pm,2018-05-11,13:45:00,24,7,1299.0
TSC,Body Con 1.45-2.30Pm,2018-05-18,13:45:00,24,5,1299.0
TSC,Body Con 1.45-2.30Pm,2018-05-25,13:45:00,24,7,1299.0
SBP,Body Con 10.30-11.30Am,2018-04-01,10:30:00,40,24,1299.0
SBP,Body Con 10.30-11.30Am,2018-04-02,10:30:00,35,18,1299.0
SBP,Body Con 10.30-11.30Am,2018-04-08,10:30:00,40,23,1299.0
SBP,Body Con 10.30-11.30Am,2018-04-09,10:30:00,35,21,1299.0
SBP,Body Con 10.30-11.30Am,2018-04-15,10:30:00,40,29,1299.0
SBP,Body Con 10.30-11.30Am,2018-04-16,10:30:00,35,19,1299.0
SBP,Body Con 10.30-11.30Am,2018-04-22,10:30:00,40,26,1299.0
SBP,Body Con 10.30-11.30Am,2018-04-23,10:30:00,35,22,1299.0
SBP,Body Con 10.30-11.30Am,2018-04-29,10:30:00,40,29,1299.0
SBP,Body Con 10.30-11.30Am,2018-04-30,10:30:00,35,24,1299.0
SBP,Body Con 10.30-11.30Am,2018-05-06,10:30:00,40,19,1299.0
SBP,Body Con 10.30-11.30Am,2018-05-07,10:30:00,35,26,1299.0
SBP,Body Con 10.30-11.30Am,2018-05-13,10:30:00,40,28,1299.0
SBP,Body Con 10.30-11.30Am,2018-05-14,10:30:00,35,22,1299.0
SBP,Body Con 10.30-11.30Am,2018-05-20,10:30:00,40,24,1299.0
SBP,Body Con 10.30-11.30Am,2018-05-21,10:30:00,35,17,1299.0
SBP,Body Con 10.30-11.30Am,2018-05-27,10:30:00,40,25,1299.0
SBP,Body Con 10.30-11.30Am,2018-05-28,10:30:00,35,27,1299.0
TSC,Body Con 11.30Am-12.30Pm,2018-04-04,11:30:00,24,6,1299.0
TSC,Body Con 11.30Am-12.30Pm,2018-04-11,11:30:00,24,8,1299.0
TSC,Body Con 11.30Am-12.30Pm,2018-04-18,11:30:00,24,10,1299.0
TSC,Body Con 11.30Am-12.30Pm,2018-04-25,11:30:00,24,11,1299.0
TSC,Body Con 11.30Am-12.30Pm,2018-05-02,11:30:00,24,12,1299.0
TSC,Body Con 11.30Am-12.30Pm,2018-05-09,11:30:00,24,12,1299.0
TSC,Body Con 11.30Am-12.30Pm,2018-05-16,11:30:00,24,13,1299.0
TSC,Body Con 11.30Am-12.30Pm,2018-05-23,11:30:00,24,11,1299.0
TSC,Body Con 11.30Am-12.30Pm,2018-05-30,11:30:00,24,11,1299.0
BRP,Body Con 4.30-5.30Pm,2018-04-04,16:30:00,35,26,1299.0
BRP,Body Con 4.30-5.30Pm,2018-04-11,16:30:00,35,21,1299.0
BRP,Body Con 4.30-5.30Pm,2018-04-18,16:30:00,35,20,1299.0
BRP,Body Con 4.30-5.30Pm,2018-04-25,16:30:00,35,19,1299.0
BRP,Body Con 4.30-5.30Pm,2018-05-02,16:30:00,35,22,1299.0
BRP,Body Con 4.30-5.30Pm,2018-05-16,16:30:00,35,27,1299.0
BRP,Body Con 4.30-5.30Pm,2018-05-23,16:30:00,35,17,1299.0
BRP,Body Con 4.30-5.30Pm,2018-05-30,16:30:00,35,24,1299.0
BRP,Body Cond  11-12Noon,2018-04-02,11:00:00,35,26,1299.0
BRP,Body Cond  11-12Noon,2018-04-09,11:00:00,35,18,1299.0
BRP,Body Cond  11-12Noon,2018-04-16,11:00:00,35,22,1299.0
BRP,Body Cond  11-12Noon,2018-04-23,11:00:00,35,18,1299.0
BRP,Body Cond  11-12Noon,2018-04-30,11:00:00,35,27,1299.0
BRP,Body Cond  11-12Noon,2018-05-07,11:00:00,35,23,1299.0
BRP,Body Cond  11-12Noon,2018-05-14,11:00:00,35,19,1299.0
BRP,Body Cond  11-12Noon,2018-05-28,11:00:00,35,18,1299.0
SBP,Body Cond 10-11Am,2018-04-06,10:00:00,35,29,1299.0
SBP,Body Cond 10-11Am,2018-04-13,10:00:00,35,15,1299.0
SBP,Body Cond 10-11Am,2018-04-20,10:00:00,35,27,1299.0
SBP,Body Cond 10-11Am,2018-04-27,10:00:00,35,31,1299.0
SBP,Body Cond 10-11Am,2018-05-04,10:00:00,35,31,1299.0
SBP,Body Cond 10-11Am,2018-05-11,10:00:00,35,32,1299.0
SBP,Body Cond 10-11Am,2018-05-25,10:00:00,35,21,1299.0
SBP,Body Cond 10.30-11.30Am,2018-04-04,10:30:00,35,20,1299.0
SBP,Body Cond 10.30-11.30Am,2018-04-11,10:30:00,35,25,1299.0
SBP,Body Cond 10.30-11.30Am,2018-04-18,10:30:00,35,27,1299.0
SBP,Body Cond 10.30-11.30Am,2018-04-25,10:30:00,35,33,1299.0
SBP,Body Cond 10.30-11.30Am,2018-05-02,10:30:00,35,24,1299.0
SBP,Body Cond 10.30-11.30Am,2018-05-09,10:30:00,35,31,1299.0
SBP,Body Cond 10.30-11.30Am,2018-05-16,10:30:00,35,23,1299.0
SBP,Body Cond 10.30-11.30Am,2018-05-23,10:30:00,35,21,1299.0
SBP,Body Cond 10.30-11.30Am,2018-05-30,10:30:00,35,16,1299.0
BRP,Body Cond 11-12,2018-04-07,11:00:00,35,28,1299.0
BRP,Body Cond 11-12,2018-04-21,11:00:00,35,27,1299.0
